,t0,x0,x1,c,mwebv,mwr_v,z_fit,survey,z_helio,z_cmb,mb,mb_err,x1_err,c_err,cov
SDSS5844,53663.670851908326,4.213151270238382e-05,0.4648257797937587,-0.14345799327098144,0.1066,3.1,0.3107993461214604,SDSS,0.3108,0.30929,22.218248301979408,9.86747771106083e-15,0.5943489493242609,0.04587549619885914,"[[9.86747771e-15 3.85947187e-08 2.71076481e-09]
 [3.85947187e-08 3.53250674e-01 7.74714969e-03]
 [2.71076481e-09 7.74714969e-03 2.10456115e-03]]"
SDSS5957,53666.68754626973,4.758286820557524e-05,-0.17174821553438116,-0.11767766095022253,0.0361,3.1,0.2795987151896105,SDSS,0.2796,0.27852,21.811586677567863,8.811808925431995e-15,0.4513893524280195,0.04164120206854516,"[[8.81180893e-15 2.08267487e-08 2.50140997e-09]
 [2.08267487e-08 2.03752347e-01 3.28332163e-03]
 [2.50140997e-09 3.28332163e-03 1.73398971e-03]]"
SDSS5994,53665.78099272291,0.00011555776698936513,0.8165379362176479,-0.059388755801821916,0.093,3.1,0.1870011329028813,SDSS,0.187,0.18581,20.897696836601828,3.998535667349339e-14,0.26087760187618797,0.02929377832007946,"[[3.99853567e-14 2.65752466e-08 3.99553804e-09]
 [2.65752466e-08 6.80571232e-02 9.85651146e-04]
 [3.99553804e-09 9.85651146e-04 8.58125448e-04]]"
SDSS6057,53663.62730687211,0.0006376495963482425,-0.4673726109546514,0.1054582918781076,0.1169,3.1,0.06707042680857517,SDSS,0.06707,0.06651,19.03768357398296,8.729855102233625e-13,0.11015390767613205,0.024429254995191364,"[[ 8.72985510e-13  2.08546279e-08  1.72168401e-08]
 [ 2.08546279e-08  1.21338834e-02 -4.30335564e-05]
 [ 1.72168401e-08 -4.30335564e-05  5.96788500e-04]]"
SDSS6108,53675.199343240296,4.452165577988703e-05,0.47304014872768796,0.02810912153998749,0.0771,3.1,0.259497528744967,SDSS,0.2595,0.258,22.1893650513076,7.765317248813792e-15,0.714426109235079,0.04068499643711955,"[[7.76531725e-15 3.08686286e-08 2.25035615e-09]
 [3.08686286e-08 5.10404666e-01 9.03056408e-03]
 [2.25035615e-09 9.03056408e-03 1.65526894e-03]]"
SDSS6137,53669.519407507774,4.440578541887037e-05,0.39206674650895634,-0.1503056554786457,0.1122,3.1,0.30009925358522477,SDSS,0.3001,0.29888,22.153056256428716,1.565905879921965e-14,0.8631284278459765,0.05156846731603555,"[[1.56590588e-14 5.28154664e-08 3.26832701e-09]
 [5.28154664e-08 7.44990683e-01 1.39151717e-02]
 [3.26832701e-09 1.39151717e-02 2.65930682e-03]]"
SDSS6192,53672.81312252065,3.936787098350012e-05,-2.5418342928779474,-0.07853624200349658,0.0472,3.1,0.27200266255458605,SDSS,0.272,0.27044,22.205184683407914,7.0273668349829734e-15,0.6974769360092816,0.049287020972729384,"[[7.02736683e-15 2.91275849e-08 1.78154066e-09]
 [2.91275849e-08 4.86474076e-01 6.91764384e-03]
 [1.78154066e-09 6.91764384e-03 2.42921044e-03]]"
SDSS6196,53667.80952676331,0.00013691551157674856,-23.426586284481164,-0.56447350687133,0.0648,3.1,0.2807055308028396,SDSS,0.2807,0.27916,,,21.121241331941032,1.9762114681576746,"[[         nan          nan          nan]
 [         nan 446.1068354   11.02708992]
 [         nan  11.02708992   3.90541177]]"
SDSS6249,53675.4109098582,3.5014622114984155e-05,0.7012062762275536,0.03100519001895862,0.0394,3.1,0.29440236521487273,SDSS,0.2944,0.29287,22.421905847054656,5.445911239806688e-15,0.6479254406049224,0.0450544049335256,"[[5.44591124e-15 2.41457684e-08 1.67999982e-09]
 [2.41457684e-08 4.19807377e-01 4.51464107e-03]
 [1.67999982e-09 4.51464107e-03 2.02989940e-03]]"
SDSS6304,53673.06442048659,7.578712607686107e-05,-0.6682514450402403,0.06405887824352981,0.0219,3.1,0.19079992729335046,SDSS,0.1908,0.18965,21.227369340700054,1.698819827176986e-14,0.3794219467539855,0.03185304064576428,"[[1.69881983e-14 2.15190512e-08 3.35386100e-09]
 [2.15190512e-08 1.43961014e-01 3.29844669e-03]
 [3.35386100e-09 3.29844669e-03 1.01461620e-03]]"
SDSS6315,53676.64627888879,7.721149878296796e-05,-0.08857283096716438,-0.19986608707342074,0.0861,3.1,0.26699867421133844,SDSS,0.267,0.26576,21.320477899286487,1.505687179821625e-14,0.3838138021213655,0.03631710168690486,"[[1.50568718e-14 2.03780656e-08 2.14018151e-09]
 [2.03780656e-08 1.47313035e-01 1.22871427e-03]
 [2.14018151e-09 1.22871427e-03 1.31893187e-03]]"
SDSS6406,53674.77780879136,0.0002616133884829343,0.12531102890070525,-0.008436561647247985,0.0753,3.1,0.1244901146330001,SDSS,0.12449,0.12376,19.855072581275415,1.7706704334030693e-13,0.1383900785177066,0.024659783524431315,"[[1.77067043e-13 1.45361008e-08 9.14890829e-09]
 [1.45361008e-08 1.91518138e-02 5.14567305e-04]
 [9.14890829e-09 5.14567305e-04 6.08104923e-04]]"
SDSS6422,53667.99039541117,0.00014077490371708725,0.8688960733072054,-0.10794992828193506,0.0402,3.1,0.1840003823685776,SDSS,0.184,0.18255,20.416928134898885,4.040593691995156e-14,0.2174375147710022,0.023445315678137558,"[[4.04059369e-14 8.72048964e-09 3.61009405e-09]
 [8.72048964e-09 4.72790728e-02 2.33813880e-04]
 [3.61009405e-09 2.33813880e-04 5.49682827e-04]]"
SDSS6558,53675.05037432934,0.001500381972230875,1.2054239900294668,-0.04471112242831169,0.0387,3.1,0.05741947674608652,SDSS,0.05742,0.05634,17.731126638541916,5.8400208620594606e-12,0.11544297237600029,0.0229442046357269,"[[5.84002086e-12 5.34431655e-08 4.64052400e-08]
 [5.34431655e-08 1.33270799e-02 1.33656820e-04]
 [4.64052400e-08 1.33656820e-04 5.26436526e-04]]"
SDSS6649,53677.94411581531,4.132382615834551e-05,1.0007154386234658,-0.08583664830212331,0.0341,3.1,0.31399874517626347,SDSS,0.314,0.31288,22.045829251357084,8.19779823537773e-15,0.6071111003752293,0.04584976245835101,"[[8.19779824e-15 2.81584471e-08 2.21889772e-09]
 [2.81584471e-08 3.68583888e-01 8.41044968e-03]
 [2.21889772e-09 8.41044968e-03 2.10220072e-03]]"
SDSS6699,53675.368512405345,3.4821408421647296e-05,-0.7065990988720495,-0.14642334758790387,0.0547,3.1,0.31060497055285624,SDSS,0.3106,0.30915,22.272955711545563,6.6463125878973276e-15,0.8273049942757331,0.04823980708251316,"[[6.64631259e-15 4.15578022e-08 1.13086777e-09]
 [4.15578022e-08 6.84433554e-01 7.82280059e-03]
 [1.13086777e-09 7.82280059e-03 2.32707899e-03]]"
SDSS6780,53665.5060417173,7.596398881847718e-05,-1.8873183756759735,-0.037825341122897024,0.1045,3.1,0.20199996477511528,SDSS,0.202,0.20061,21.52516222085726,4.0242266451803426e-14,0.4007704326251083,0.04710218228243338,"[[4.02422665e-14 3.93511815e-08 7.09213570e-09]
 [3.93511815e-08 1.60616940e-01 4.74828103e-03]
 [7.09213570e-09 4.74828103e-03 2.21861558e-03]]"
SDSS6924,53674.77572264349,3.923054626701297e-05,1.2478579136707362,-0.07646560244155379,0.0317,3.1,0.32799726593745077,SDSS,0.328,0.3264,22.13436567418247,7.488764982588727e-15,0.8452185027797499,0.0450676898744541,"[[7.48876498e-15 4.58128771e-08 2.04898512e-09]
 [4.58128771e-08 7.14394317e-01 1.21921145e-02]
 [2.04898512e-09 1.21921145e-02 2.03109667e-03]]"
SDSS6933,53679.8400067221,8.411771648015707e-05,0.09541398435831949,-0.021431257749101935,0.0236,3.1,0.2130021263684198,SDSS,0.213,0.21163,21.088497620330436,1.972833154314427e-14,0.26656813467179585,0.03160019374773015,"[[1.97283315e-14 1.41828702e-08 3.34738879e-09]
 [1.41828702e-08 7.10585704e-02 1.23895750e-03]
 [3.34738879e-09 1.23895750e-03 9.98572245e-04]]"
SDSS6936,53680.67968156723,0.00010749980980908891,0.09848590334214113,-0.026665017976559027,0.0462,3.1,0.1810010547783359,SDSS,0.181,0.17969,20.81743769189091,3.345266855175451e-14,0.36530671710448903,0.031039359653325757,"[[3.34526686e-14 2.13864919e-08 4.04620491e-09]
 [2.13864919e-08 1.33448998e-01 2.43571932e-03]
 [4.04620491e-09 2.43571932e-03 9.63441848e-04]]"
SDSS7143,53677.81107838544,2.7193408892034827e-05,-0.4966399496520963,0.007751365382341153,0.0537,3.1,0.30400050850933374,SDSS,0.304,0.3024,22.80257101231288,3.685149395128468e-15,0.658994225089644,0.04615992057118735,"[[3.68514940e-15 2.00514869e-08 1.54608129e-09]
 [2.00514869e-08 4.34273389e-01 5.97010162e-03]
 [1.54608129e-09 5.97010162e-03 2.13073827e-03]]"
SDSS7147,53679.60059409646,0.0002981181497360964,-2.1153905137364455,-0.1036020398630294,0.0432,3.1,0.11060066625070533,SDSS,0.1106,0.10924,19.560945621949624,2.172404884809547e-13,0.1841092500994714,0.02420198199672714,"[[2.17240488e-13 1.16497912e-08 7.94847961e-09]
 [1.16497912e-08 3.38962160e-02 8.45496551e-04]
 [7.94847961e-09 8.45496551e-04 5.85735933e-04]]"
SDSS722,53610.88668137487,0.0006059006520802941,-0.5982769369297429,-0.09777338684818855,0.026,3.1,0.0865203524343888,SDSS,0.08652,0.08522,18.67935308372025,6.188155825926609e-12,0.2209951489322936,0.036613699259724575,"[[6.18815583e-12 2.53302824e-07 7.78473131e-08]
 [2.53302824e-07 4.88388559e-02 2.99705599e-03]
 [7.78473131e-08 2.99705599e-03 1.34056297e-03]]"
SDSS7243,53686.48024628946,8.664722279807227e-05,1.0225275017840534,-0.0189823487214212,0.1004,3.1,0.20370072250264387,SDSS,0.2037,0.20231,21.318356406538168,4.528855731804352e-14,0.5295499798067848,0.04044283305070682,"[[4.52885573e-14 7.03647432e-08 5.50752263e-09]
 [7.03647432e-08 2.80423181e-01 5.17354190e-03]
 [5.50752263e-09 5.17354190e-03 1.63562275e-03]]"
SDSS744,53612.49942646807,0.00021692666529390175,1.6088879277186134,0.06966214090769661,0.0577,3.1,0.1277993475020347,SDSS,0.1278,0.12649,20.006785547123016,3.564218489881528e-13,0.3171520191561279,0.03564673449193581,"[[3.56421849e-13 1.59431510e-08 1.77669579e-08]
 [1.59431510e-08 1.00585403e-01 1.88058842e-03]
 [1.77669579e-08 1.88058842e-03 1.27068968e-03]]"
SDSS7473,53679.51072749175,8.024954919467285e-05,-0.240788048220875,-0.09661531279381051,0.0247,3.1,0.21599991540080005,SDSS,0.216,0.21457,21.076948953946086,1.8359559302030633e-14,0.29567036565928184,0.03186240514615,"[[1.83595593e-14 1.48008199e-08 2.93585938e-09]
 [1.48008199e-08 8.74209651e-02 1.96008519e-03]
 [2.93585938e-09 1.96008519e-03 1.01521286e-03]]"
SDSS7475,53676.454406397614,4.325814271280121e-05,0.9853705809186929,-0.17314971051949626,0.0273,3.1,0.32200092506609684,SDSS,0.322,0.32045,21.793992142677332,6.80349624763366e-15,0.6836807483988238,0.04154726207280229,"[[6.80349625e-15 3.17599949e-08 1.51267951e-09]
 [3.17599949e-08 4.67419366e-01 3.67952768e-03]
 [1.51267951e-09 3.67952768e-03 1.72617499e-03]]"
SDSS7512,53682.582946229195,6.58549962489815e-05,0.5487758529547215,-0.005354218470694257,0.1028,3.1,0.21900016166703518,SDSS,0.219,0.21835,21.695516195210715,1.6763937392211006e-14,0.4234420931292331,0.04207921538650967,"[[1.67639374e-14 2.31044648e-08 3.75292548e-09]
 [2.31044648e-08 1.79303206e-01 2.20157235e-03]
 [3.75292548e-09 2.20157235e-03 1.77066037e-03]]"
SDSS762,53625.11866533848,0.00010118560525532127,1.2721117526573669,-0.04741079621232906,0.033,3.1,0.1914016550482941,SDSS,0.1914,0.1901,20.811528162670765,3.1657589943024186e-14,0.29458415809807365,0.0292172173016756,"[[3.16575899e-14 2.02904360e-08 3.62258379e-09]
 [2.02904360e-08 8.67798262e-02 7.63083391e-04]
 [3.62258379e-09 7.63083391e-04 8.53645787e-04]]"
SDSS774,53606.56765358585,0.0004999361116764055,1.7541695690738202,-0.06198439712563977,0.027,3.1,0.09348935477865856,SDSS,0.09349,0.09243,18.87250030805044,4.430296760457587e-12,0.9075785127708138,0.04593790498633332,"[[ 4.43029676e-12 -4.29373148e-07  7.15054469e-08]
 [-4.29373148e-07  8.23698757e-01 -2.88373100e-02]
 [ 7.15054469e-08 -2.88373100e-02  2.11029111e-03]]"
SDSS7779,53675.868170867456,3.041689911617103e-05,1.715854738548411,-0.10540613351052987,0.0658,3.1,0.3812011411495118,SDSS,0.3812,0.37986,22.580987782648137,3.893973383586608e-15,0.6468826553721958,0.040926110763400726,"[[3.89397338e-15 2.48516772e-08 1.00533120e-09]
 [2.48516772e-08 4.18457170e-01 8.10267130e-03]
 [1.00533120e-09 8.10267130e-03 1.67494654e-03]]"
SDSS7847,53682.12779323306,5.9408584469902134e-05,0.20907709630492685,0.12033320248325717,0.0265,3.1,0.21239956943128868,SDSS,0.2124,0.21134,21.62057465643823,1.3217249017576041e-14,0.45568327793202235,0.03600491315625725,"[[1.32172490e-14 2.36047202e-08 2.96234489e-09]
 [2.36047202e-08 2.07647250e-01 4.21236155e-03]
 [2.96234489e-09 4.21236155e-03 1.29635377e-03]]"
SDSS8046,53683.43103273403,4.0346911257731047e-05,0.39255311009123617,0.03570105797872041,0.0292,3.1,0.2593006417682989,SDSS,0.2593,0.25833,22.11811209193098,8.284149986811403e-15,0.5269466126392308,0.0492201340379389,"[[8.28414999e-15 2.23543885e-08 2.34536867e-09]
 [2.23543885e-08 2.77672733e-01 4.43450518e-03]
 [2.34536867e-09 4.43450518e-03 2.42262159e-03]]"
SDSS8213,53683.71333598569,6.5730374603536e-05,-0.7839625368366664,0.1547693308272308,0.0282,3.1,0.18470146152647104,SDSS,0.1847,0.18327,21.465401371216917,2.0180810478017764e-14,0.3624935285253806,0.03733060976757221,"[[2.01808105e-14 2.01231791e-08 3.49917651e-09]
 [2.01231791e-08 1.31401558e-01 2.13335185e-03]
 [3.49917651e-09 2.13335185e-03 1.39357443e-03]]"
SDSS8495,53691.74297452647,7.112816442276672e-05,4.312787533620604,0.03687619678736819,0.0713,3.1,0.21439748066483738,SDSS,0.2144,0.21295,21.42792943506169,4.025440258828216e-13,3.3369795472305657,0.07352240231555658,"[[4.02544026e-13 2.04565601e-06 4.00721024e-08]
 [2.04565601e-06 1.11354325e+01 1.88832755e-01]
 [4.00721024e-08 1.88832755e-01 5.40554364e-03]]"
SDSS8719,53690.01388816465,0.00031168885923715887,-0.06407122472561316,-0.07335798256033918,0.0231,3.1,0.11779978812657661,SDSS,0.1178,0.11651,19.41204574490821,3.7432350935576136e-13,0.22857904997675008,0.026017798972865075,"[[3.74323509e-13 9.64092264e-08 1.33649984e-08]
 [9.64092264e-08 5.22483821e-02 2.98121035e-03]
 [1.33649984e-08 2.98121035e-03 6.76925863e-04]]"
SDSS8921,53693.48182378156,0.00018197050592020812,1.4411703278381793,0.007631926198064393,0.0573,3.1,0.14529979633550197,SDSS,0.1453,0.14401,20.19745736823717,1.4042698960419866e-13,0.2805979544490675,0.03220438960591662,"[[1.40426990e-13 5.43886132e-08 9.78537436e-09]
 [5.43886132e-08 7.87352120e-02 2.88573105e-03]
 [9.78537436e-09 2.88573105e-03 1.03712271e-03]]"
SDSS9032,53689.19838404396,5.059143892838883e-05,1.2605237821166255,0.024911512004682106,0.062,3.1,0.2540021169890739,SDSS,0.254,0.25249,21.94228368278401,2.9379683812721894e-14,0.7737340748649629,0.05441507376840522,"[[2.93796838e-14 9.68165839e-08 6.23931760e-09]
 [9.68165839e-08 5.98664419e-01 1.60373108e-02]
 [6.23931760e-09 1.60373108e-02 2.96100025e-03]]"
SDSS9457,53688.946900980285,4.811735507479468e-05,-0.2211320843017023,-0.028107332756299713,0.0816,3.1,0.25690571474579976,SDSS,0.2569,0.25539,22.058794634587024,2.957205560487747e-14,0.7865414252698673,0.05729298076317101,"[[2.95720556e-14 9.15025019e-08 5.42646961e-09]
 [9.15025019e-08 6.18647414e-01 1.49178110e-02]
 [5.42646961e-09 1.49178110e-02 3.28248564e-03]]"
SDSS9467,53688.76440933233,6.889395863804985e-05,-1.5839447136780385,-0.15034420293220038,0.057,3.1,0.21839916766984965,SDSS,0.2184,0.21698,21.351147069462144,4.226537720782117e-14,0.3899898763000148,0.055858003458068406,"[[4.22653772e-14 4.41633480e-08 6.91295364e-09]
 [4.41633480e-08 1.52092104e-01 4.35279418e-03]
 [6.91295364e-09 4.35279418e-03 3.12011655e-03]]"
Torngasek,52671.76421099121,8.58800592956393e-07,11.7147838870386,-0.011710499856635808,0.0123,3.1,1.2649940892275824,hst,1.265,1.265,,,6.284467916127275,0.19354775456183038,"[[            nan             nan             nan]
 [            nan  3.94945370e+01 -2.09311795e-01]
 [            nan -2.09311795e-01  3.74607333e-02]]"
Vilas,52725.82861348847,2.9405594876091657e-06,0.09071887553712467,-0.02553544639713887,0.01176,3.1,0.9349954086459861,hst,0.935,0.935,,,0.5407896077837974,0.05742976370176404,"[[       nan        nan        nan]
 [       nan 0.2924534  0.00583892]
 [       nan 0.00583892 0.00329818]]"
sn1990af,48195.61341274777,0.0014450869130709803,-2.3255962480993047,-0.055122278421117506,0.035,3.1,0.050299931397477946,CalanTololo,0.0503,0.049922,17.7749409902999,6.89098010087755e-12,0.12461925012874495,0.04608627371433993,"[[ 6.89098010e-12 -7.42639469e-09  9.72634201e-08]
 [-7.42639469e-09  1.55299575e-02 -6.66645597e-04]
 [ 9.72634201e-08 -6.66645597e-04  2.12394462e-03]]"
sn1990o,48076.2691616788,0.005831841205617413,0.5440340118724063,-0.05089869102064203,0.093,3.1,0.030664144247622385,CalanTololo,0.030664,0.030604,16.46983959540709,1.6936440303968685e-10,0.19158241216623725,0.030115868827628352,"[[1.69364403e-10 4.39853347e-07 3.23023894e-07]
 [4.39853347e-07 3.67038207e-02 7.90547496e-04]
 [3.23023894e-07 7.90547496e-04 9.06965555e-04]]"
sn1992ae,48804.4906905999,0.0007527550023513029,-0.7955086542568907,-0.018548136760467036,0.036,3.1,0.0749991010523667,CalanTololo,0.075,0.074605,18.506398138196644,3.4888387510761818e-12,0.16337807942289126,0.058280872172685516,"[[ 3.48883875e-12 -7.50882516e-08  8.56837478e-08]
 [-7.50882516e-08  2.66923968e-02 -1.99923776e-03]
 [ 8.56837478e-08 -1.99923776e-03  3.39666006e-03]]"
sn1992ag,48806.32334368405,0.005442362945660482,0.12199224546034731,0.12291806154011893,0.097,3.1,0.024999849776247106,CalanTololo,0.025,0.026,16.574371290649395,2.654015288958796e-10,0.32336130351071823,0.05464255152951666,"[[ 2.65401529e-10 -5.02455431e-07  7.71858013e-07]
 [-5.02455431e-07  1.04562533e-01 -2.05791025e-03]
 [ 7.71858013e-07 -2.05791025e-03  2.98580844e-03]]"
sn1992al,48838.31467258169,0.029448852888148996,-0.16295826395125124,-0.10822832169344468,0.034,3.1,0.014614928032481577,CalanTololo,0.014615,0.013501,14.462520922029134,3.3083456752234177e-09,0.09545050939930018,0.02612932303322789,"[[3.30834568e-09 7.02195396e-07 1.29852853e-06]
 [7.02195396e-07 9.11079974e-03 1.46356514e-05]
 [1.29852853e-06 1.46356514e-05 6.82741522e-04]]"
sn1992bc,48912.62645046889,0.01634878747492413,0.8064816039743532,-0.11060722980667036,0.022,3.1,0.02019994176348506,CalanTololo,0.0202,0.019799,15.048284447302951,1.112018868830986e-09,0.10015766132250732,0.026089656235951084,"[[ 1.11201887e-09  4.39102815e-07  7.68050885e-07]
 [ 4.39102815e-07  1.00315571e-02 -5.63012845e-05]
 [ 7.68050885e-07 -5.63012845e-05  6.80670163e-04]]"
sn1992bg,48916.1900402343,0.003632793989135747,-0.49066804268239267,-0.04786345544971138,0.185,3.1,0.035200056200514286,CalanTololo,0.0352,0.03548,17.369838241119883,9.311111690985022e-11,0.11527143968132114,0.04636247950175061,"[[ 9.31111169e-11 -7.78663596e-08  3.39750913e-07]
 [-7.78663596e-08  1.32875048e-02 -6.81426207e-04]
 [ 3.39750913e-07 -6.81426207e-04  2.14947951e-03]]"
sn1992bh,48920.3693819959,0.0016199547512950182,0.004468475484417341,0.04394616203491471,0.022,3.1,0.04500034331270357,CalanTololo,0.045,0.045295,17.593818437373592,1.024213961332541e-11,0.1350034625976523,0.04414917448669523,"[[ 1.02421396e-11 -4.17326791e-08  1.11456191e-07]
 [-4.17326791e-08  1.82259349e-02 -8.01304507e-04]
 [ 1.11456191e-07 -8.01304507e-04  1.94914961e-03]]"
sn1992bl,48947.21356421816,0.002119784939783168,-1.7447596445774491,-0.047047437283313676,0.011,3.1,0.04369986558998289,CalanTololo,0.0437,0.042933,17.249752512576563,2.9322501737153084e-11,0.09354042610450297,0.048601062618840965,"[[ 2.93225017e-11  5.55784101e-08  2.04026169e-07]
 [ 5.55784101e-08  8.74981132e-03 -1.37986932e-04]
 [ 2.04026169e-07 -1.37986932e-04  2.36206329e-03]]"
sn1992bo,48986.16956905217,0.008960755101588143,-2.0611991192312358,-0.05181661840822306,0.027,3.1,0.018509044860574683,CalanTololo,0.018509,0.017736,15.730391416807766,2.930033808305424e-10,0.06961236006701545,0.027960764785535296,"[[2.93003381e-10 3.11909799e-07 3.91200426e-07]
 [3.11909799e-07 4.84588067e-03 4.76302190e-05]
 [3.91200426e-07 4.76302190e-05 7.81804367e-04]]"
sn1992bp,48980.59477529874,0.0008812263028137037,-1.0106693294022453,-0.11348773603335853,0.069,3.1,0.0793003547302664,CalanTololo,0.0793,0.078877,18.44701900873024,2.3713330999188583e-12,0.12211755782363966,0.04870129989264749,"[[ 2.37133310e-12  9.32245729e-09  5.51438761e-08]
 [ 9.32245729e-09  1.49126979e-02 -7.27087151e-04]
 [ 5.51438761e-08 -7.27087151e-04  2.37181661e-03]]"
sn1992bs,48985.245849225495,0.000888771048906718,-0.1756790361575943,-0.03923907446990773,0.012,3.1,0.06370027520174702,CalanTololo,0.0637,0.063368,18.20676855837991,4.0956208963054265e-12,0.1401658717554528,0.046472195940939924,"[[ 4.09562090e-12 -9.74191067e-08  6.53333584e-08]
 [-9.74191067e-08  1.96464716e-02 -1.48509390e-03]
 [ 6.53333584e-08 -1.48509390e-03  2.15966500e-03]]"
sn1992p,48718.400883284965,0.006893950227705275,0.8419842371379689,-0.1045237478863215,0.021,3.1,0.025401179006389527,CalanTololo,0.025401,0.026489,15.981614396330986,2.2140073723609302e-10,0.4297248719493775,0.04094358629328969,"[[ 2.21400737e-10 -1.00471381e-06  4.66073971e-07]
 [-1.00471381e-06  1.84663466e-01 -2.25474097e-03]
 [ 4.66073971e-07 -2.25474097e-03  1.67637726e-03]]"
sn1993ag,49316.71491943825,0.001344091118872824,-0.826780936091283,0.0511626510006084,0.112,3.1,0.04899993967794247,CalanTololo,0.049,0.050043,18.177320381022465,6.532368297129207e-12,0.13183122877332396,0.04992016750541663,"[[ 6.53236830e-12 -4.37417528e-08  1.02187822e-07]
 [-4.37417528e-08  1.73794729e-02 -1.47194301e-03]
 [ 1.02187822e-07 -1.47194301e-03  2.49202312e-03]]"
sn1993b,49004.6597405533,0.0007814322623331479,-0.4322698445209091,0.010868762212436838,0.079,3.1,0.06900039724927369,CalanTololo,0.069,0.070086,18.640906466616322,6.031863081226865e-12,0.32614786724089645,0.05654839675730214,"[[ 6.03186308e-12 -3.06269466e-07  1.01621630e-07]
 [-3.06269466e-07  1.06372431e-01 -3.71174600e-03]
 [ 1.01621630e-07 -3.71174600e-03  3.19772118e-03]]"
sn1993h,49067.552791777,0.003811249390477213,-2.2222157896457353,0.11851791576364808,0.06,3.1,0.024206828316071405,CalanTololo,0.024207,0.02509,16.811008801643407,6.922409513003445e-11,0.07251214282011068,0.030767213068563875,"[[ 6.92240951e-11 -1.27338979e-07  2.20456105e-07]
 [-1.27338979e-07  5.25801086e-03 -7.96734401e-04]
 [ 2.20456105e-07 -7.96734401e-04  9.46621400e-04]]"
sn1993o,49134.24871767433,0.0016180608134953385,-0.7477178861480566,-0.07783739422974058,0.053,3.1,0.05099993365586413,CalanTololo,0.051,0.051926,17.71205754680009,9.141217826185632e-12,0.09811338628967518,0.04533735364682283,"[[ 9.14121783e-12  5.02159442e-08  1.10469173e-07]
 [ 5.02159442e-08  9.62623657e-03 -5.00491091e-05]
 [ 1.10469173e-07 -5.00491091e-05  2.05547564e-03]]"
sn1994m,49475.16136642866,0.005503293398909438,-1.609243403274612,0.05324282086446708,0.024,3.1,0.0231592338077329,CfAI,0.023159,0.024314,16.25652255771702,1.6188532783564618e-10,0.11916461826984898,0.029480630547054,"[[ 1.61885328e-10 -4.15705161e-08  2.84746721e-07]
 [-4.15705161e-08  1.42002062e-02 -1.54716408e-04]
 [ 2.84746721e-07 -1.54716408e-04  8.69107577e-04]]"
sn1994s,49518.33144029995,0.022362648882766317,0.264845533673771,-0.07010196480283552,0.021,3.1,0.015176985455471465,CfAI,0.015177,0.015166,14.70896190376543,2.7383338172940656e-09,0.2014231783875991,0.031146112187004856,"[[ 2.73833382e-09  3.70342766e-06  1.28256667e-06]
 [ 3.70342766e-06  4.05712968e-02 -6.26519773e-05]
 [ 1.28256667e-06 -6.26519773e-05  9.70080304e-04]]"
sn1995ac,49992.8674819898,0.0026960010265911936,0.8509983296002811,-0.039777114581163474,0.042,3.1,0.04990195459080344,CfAI,0.049902,0.048719,17.108123888742163,2.477350044613715e-11,0.14309366499129986,0.028897029426664358,"[[2.47735004e-11 1.81530619e-07 1.24739668e-07]
 [1.81530619e-07 2.04757970e-02 2.34090854e-04]
 [1.24739668e-07 2.34090854e-04 8.35038310e-04]]"
sn1995ak,50021.573504369306,0.007302816514857165,-1.17690348060035,0.0635507134662172,0.043,3.1,0.022719013954827415,CfAI,0.022719,0.02198,16.027834993836013,4.659759168731139e-10,0.13257398693160238,0.03396605827506583,"[[4.65975917e-10 4.52044506e-08 5.67940653e-07]
 [4.52044506e-08 1.75758620e-02 3.12871447e-04]
 [5.67940653e-07 3.12871447e-04 1.15369311e-03]]"
sn1996bl,50376.525362559645,0.003949746081900109,-0.0334374703128963,-0.011146188805367946,0.105,3.1,0.036000465953549804,CfAI,0.036,0.034848,16.9521479947741,5.7932939497757165e-11,0.15517916014586142,0.02897882547897438,"[[5.79329395e-11 2.79899572e-07 1.94355350e-07]
 [2.79899572e-07 2.40805717e-02 3.27142743e-04]
 [1.94355350e-07 3.27142743e-04 8.39772326e-04]]"
sn1996bv,50403.53087914047,0.013318859293864333,1.1328732722847,0.1647522129365222,0.105,3.1,0.016671931581606857,CfAI,0.016672,0.01673,15.63094313899543,1.2243665335276797e-09,0.48285106293698926,0.028225324191201384,"[[ 1.22436653e-09 -7.60446427e-06  7.46223689e-07]
 [-7.60446427e-06  2.33145149e-01 -1.97622647e-03]
 [ 7.46223689e-07 -1.97622647e-03  7.96668926e-04]]"
sn1996c,50128.931136733256,0.00403118296694651,0.7321737339005181,0.059146240751478875,0.014,3.1,0.029590311923967976,CfAI,0.02959,0.030091,16.554225572331845,7.670303341174708e-11,0.14751339354797802,0.030005655129119162,"[[ 7.67030334e-11 -1.97861333e-07  2.15177178e-07]
 [-1.97861333e-07  2.17602013e-02 -3.44481908e-04]
 [ 2.15177178e-07 -3.44481908e-04  9.00339340e-04]]"
sn1997dg,50720.2987184671,0.003371304546730725,-0.35600585370334953,-0.046431842257138985,0.078,3.1,0.030799923275764838,CfAII,0.0308,0.029654,17.005784340399998,3.3722825848289076e-11,0.20322601200651172,0.02280098063944378,"[[ 3.37228258e-11 -5.03787972e-08  1.06324921e-07]
 [-5.03787972e-08  4.13008120e-02  9.89641200e-05]
 [ 1.06324921e-07  9.89641200e-05  5.19884718e-04]]"
